"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"File.Edit",";","","889","1738000668979","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",";",,"890","1738000668980","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,";",,,,,
"File.Edit","","null","885","1738000675030","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","h","","885","1738000675031","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"886","1738000675032","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","e","","886","1738000675119","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"887","1738000675131","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","887","1738000675205","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"888","1738000675206","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","d","","888","1738000675307","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"889","1738000675309","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Action","Right",,,"1738000677094","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Right",,,,,
"X-Action","Enter",,,"1738000677411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","    
","","891","1738000677413","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"886","1738000675032","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","e",,"887","1738000675131","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"888","1738000675206","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","d",,"889","1738000675309","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke","h",,"886","1738000675032","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","e",,"887","1738000675131","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"888","1738000675206","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","d",,"889","1738000675309","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Action","EditorChange",,,"1738000678407","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
"X-Action","EditorChange",,,"1738000679212","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"EditorChange",,,,,
"X-Action","Cut",,,"1738000687479","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Cut",,,,,
"X-Copy","    //printing the linked list Left to Right
    Node current = head;",,"821","1738000687481","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"    //printing the linked list Left to Right
    Node current = head;",,,,,
"File.Edit","","    //printing the linked list Left to Right
    Node current = head;","821","1738000687492","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1738000688652","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","814","1738000688654","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Enter",,,"1738000688797","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","823","1738000688800","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Paste",,,"1738000689644","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Paste",,,,,
"p","    //printing the linked list Left to Right
    Node current = head;",,"831","1738000689664","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"    //printing the linked list Left to Right
    Node current = head;",,,,,
"File.Edit","    //printing the linked list Left to Right
    Node current = head;","","831","1738000689668","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","        
    ","814","1738000689683","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","
","","814","1738000689684","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","864","1738000689684","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Enter",,,"1738000691900","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","893","1738000691903","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","w","","901","1738000693206","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","w",,"902","1738000693207","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"w",,,,,
"File.Edit","h","","902","1738000693268","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"903","1738000693272","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","i","","903","1738000693335","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"904","1738000693340","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","l","","904","1738000693407","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"905","1738000693411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","905","1738000693470","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"906","1738000693480","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","(","","906","1738000693790","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","907","1738000693793","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"907","1738000693793","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Keystroke","w",,"902","1738000693207","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"w",,,,,
"X-Keystroke","h",,"903","1738000693272","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","i",,"904","1738000693340","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","l",,"905","1738000693411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","e",,"906","1738000693480","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","(",,"907","1738000693793","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Keystroke","w",,"902","1738000693207","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"w",,,,,
"X-Keystroke","h",,"903","1738000693272","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","i",,"904","1738000693340","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","l",,"905","1738000693411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","e",,"906","1738000693480","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","(",,"907","1738000693793","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Action","Insert Inline Proposal",,,"1738000695902","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","head != null) {}","","907","1738000695907","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","",")","923","1738000695912","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000695937","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738000696510","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
        ","","922","1738000696512","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","        
","","923","1738000696518","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","931","1738000696520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","s","","935","1738000697343","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"936","1738000697344","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","o","","936","1738000697510","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"937","1738000697520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","u","","937","1738000697590","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"938","1738000697596","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","t","","938","1738000697662","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"939","1738000697672","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Action","Choose Lookup Item Replace",,,"1738000697822","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item Replace",,,,,
"File.Edit","","sout","935","1738000697848","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","System.out.println();","","935","1738000697855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"936","1738000697344","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","o",,"937","1738000697520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","u",,"938","1738000697596","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","t",,"939","1738000697672","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","s",,"936","1738000697344","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","o",,"937","1738000697520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","u",,"938","1738000697596","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","t",,"939","1738000697672","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"908","1738000710283","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"909","1738000710382","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"910","1738000710507","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"911","1738000710683","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"912","1738000710787","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"913","1738000710862","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"914","1738000710983","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","","head","907","1738000710281","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","907","1738000710282","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"908","1738000710283","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","908","1738000710375","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"909","1738000710382","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","909","1738000710503","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"910","1738000710507","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","910","1738000710679","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"911","1738000710683","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","911","1738000710783","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"912","1738000710788","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","912","1738000710855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"913","1738000710862","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","913","1738000710975","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"914","1738000710983","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"908","1738000710283","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"909","1738000710382","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"910","1738000710507","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"911","1738000710683","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"912","1738000710788","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"913","1738000710862","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"914","1738000710983","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","","    ","978","1738000713445","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","""","","957","1738000715763","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","""","","958","1738000715766","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","""",,"958","1738000715767","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"""",,,,,
"X-Keystroke","""",,"958","1738000715767","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"""",,,,,
"X-Keystroke","c",,"958","1738000717312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"959","1738000717440","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"960","1738000717549","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"961","1738000717692","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"962","1738000717771","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"963","1738000717869","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"964","1738000717978","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke",".",,"965","1738000718050","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,".",,,,,
"X-Keystroke","j",,"966","1738000718233","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"j",,,,,
"X-Keystroke","d",,"966","1738000718768","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke","""",,"958","1738000715767","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"""",,,,,
"X-Keystroke","c",,"958","1738000717312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"959","1738000717440","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"960","1738000717549","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"961","1738000717692","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"962","1738000717771","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"963","1738000717869","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"964","1738000717978","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke",".",,"965","1738000718050","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,".",,,,,
"X-Keystroke","j",,"966","1738000718233","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"j",,,,,
"X-Keystroke","d",,"966","1738000718768","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Action","Backspace",,,"1738000716479","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","""","958","1738000716481","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","""","957","1738000716483","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","957","1738000717311","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"958","1738000717312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","958","1738000717433","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"959","1738000717440","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","959","1738000717544","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"960","1738000717549","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","960","1738000717687","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"961","1738000717692","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","961","1738000717767","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"962","1738000717771","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","962","1738000717864","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"963","1738000717869","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","963","1738000717968","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"964","1738000717978","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit",".","","964","1738000718048","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"965","1738000718050","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,".",,,,,
"File.Edit","j","","965","1738000718216","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","j",,"966","1738000718233","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"j",,,,,
"X-Action","Backspace",,,"1738000718680","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","j","965","1738000718682","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","d","","965","1738000718767","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"966","1738000718768","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit","a","","966","1738000718855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"967","1738000718862","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","967","1738000718976","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"968","1738000718982","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","a","","968","1738000719079","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"969","1738000719088","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","a",,"967","1738000718862","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","t",,"968","1738000718982","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","a",,"969","1738000719088","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke"," ",,"970","1738000719764","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","_",,"971","1738000720265","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"_",,,,,
"X-Keystroke","+",,"971","1738000720882","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"+",,,,,
"X-Keystroke"," ",,"972","1738000721483","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","""",,"973","1738000721866","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"""",,,,,
"X-Keystroke","a",,"967","1738000718862","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","t",,"968","1738000718982","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
